Id,Beneficiary_Name,Date,Direction,Amount,Description,Currency,Mcc,Kind,Catcode,code,parent_code,name
78796714,Comcast,05/06/2021 02:00:00,d,10.3,Television bill,USD,,pmt,C,,,
80694895,T-Mobile,09/24/2021 02:00:00,d,20.9,Mobile phone bill,USD,,pmt,C,,,
80963231,A1 Telecom,06/08/2021 02:00:00,d,5.7,Phone bill,USD,,pmt,C,,,
82337135,Comcast,01/18/2021 01:00:00,d,18.6,Television bill,USD,,pmt,C,,,
78392133,Sixt GmbH,05/04/2021 02:00:00,d,11.3,Taxi,USD,7519,pmt,B,,,
83001561,The barbers,02/07/2021 01:00:00,d,35.7,Haircut,USD,7230,pmt,,,,
83041035,Bank of America,04/17/2021 02:00:00,d,4.1,Revolut Silver subscription,USD,,fee,,,,
83214659,Book depository,05/19/2021 02:00:00,d,121.6,Books,USD,,pmt,,,,
83216834,Serenity Wellnes,04/23/2021 02:00:00,d,24.9,Massage,USD,8050,pmt,,,,
83696992,Bank of America,02/28/2021 01:00:00,d,6.6,Online banking fee,USD,,fee,,,,
83786736,Pet hotel Happy Dog,09/08/2021 02:00:00,d,100.7,Monthly stay,USD,5995,pmt,,,,
84054407,Jill,06/12/2021 02:00:00,d,33.8,Allowance,USD,,pmt,,,,
84125709,Apple,08/14/2021 02:00:00,d,16,Apple music subscription,USD,5733,pmt,,,,
84127016,Bank of America,08/19/2021 02:00:00,d,4.3,Online banking fee,USD,,fee,,,,
84165596,,08/03/2021 02:00:00,d,132.1,ATM withdrawal,USD,,wdw,,,,
84394274,Protetcta,11/22/2021 01:00:00,d,17.5,Doctor's appointment,USD,8011,pmt,,,,
84468698,,09/14/2021 02:00:00,d,291.2,ATM withdrawal,USD,,wdw,,,,
84544546,Dental Plus,12/12/2021 01:00:00,d,26.4,Doctor's appointment,USD,8011,pmt,,,,
84630285,Revolut,12/04/2021 01:00:00,d,2.8,ATM withdrawal fee,USD,,fee,,,,
84672865,Home cleaning service,06/17/2021 02:00:00,d,48.4,Cleaning,USD,,pmt,,,,
84685491,Asseco,10/02/2021 02:00:00,c,2329.7,Salary,USD,,sal,,,,
84874402,Chevron,02/06/2021 01:00:00,d,71.3,Gasoline purchases,USD,5983,pmt,,,,
84895059,The barbers,01/23/2021 01:00:00,d,38.2,Haircut,USD,7230,pmt,,,,
85103658,,06/24/2021 02:00:00,d,156.3,ATM withdrawal,USD,,wdw,,,,
85152490,Bank of America,05/06/2021 02:00:00,d,7.6,Online banking fee,USD,,fee,,,,
85289908,Bank of America,08/18/2021 02:00:00,d,6.8,Revolut Silver subscription,USD,,fee,,,,
85329257,Home cleaning service,04/01/2021 02:00:00,d,45.8,Cleaning,USD,,pmt,,,,
85609414,Adobe,03/17/2021 01:00:00,d,19.5,Games,USD,5045,pmt,,,,
85635367,Lending Club,08/09/2021 02:00:00,d,35.4,Loan Payment,USD,,pmt,,,,
85705641,Lending Club,03/14/2021 01:00:00,d,70.4,Loan Payment,USD,,pmt,,,,
85847794,Fit and Fun,11/12/2021 01:00:00,d,23.3,Personal trainer,USD,,pmt,,,,
85979197,UniCredit Leasing,02/24/2021 01:00:00,d,450,Financial leasing,USD,7394,pmt,,,,
85983811,Office365,04/04/2021 02:00:00,d,16.7,TV,USD,5045,pmt,,,,
86045078,Johnson & Johnson,11/28/2021 01:00:00,d,81,Baby nursery,USD,,pmt,,,,
86175280,Earnest,03/08/2021 01:00:00,d,6.7,Charge pay,USD,,fee,,,,
86224596,Asseco,10/07/2021 02:00:00,c,2494.2,Salary,USD,,sal,,,,
86549441,Lidl,07/27/2021 02:00:00,d,89.8,Supermaket shopping,USD,5200,pmt,,,,
86556224,Serenity Wellnes,04/24/2021 02:00:00,d,20.1,Massage,USD,8050,pmt,,,,
86781380,Amazon,04/11/2021 02:00:00,d,13.7,Book,USD,,pmt,,,,
87031393,Lidl,01/11/2021 01:00:00,d,90.7,Supermaket shopping,USD,5200,pmt,,,,
87060158,Chevron,10/21/2021 02:00:00,d,60.4,Gasoline purchases,USD,5983,pmt,,,,
87110956,Lending Club,12/01/2021 01:00:00,d,70.1,Loan Payment,USD,,pmt,,,,
84802909,Lidl,12/02/2021 01:00:00,d,36.3,Supermaket shopping,USD,5499,pmt,38,,,
84915683,Lidl,05/01/2021 02:00:00,d,30.8,Supermaket shopping,USD,5499,pmt,38,,,
85015410,Delhaize,11/21/2021 01:00:00,d,40.5,Supermaket shopping,USD,5499,pmt,38,,,
85039329,Lidl,08/25/2021 02:00:00,d,32.1,Supermaket shopping,USD,5499,pmt,38,,,
85157558,Lidl,11/25/2021 01:00:00,d,40.1,Supermaket shopping,USD,5499,pmt,38,,,
87320434,Delhaize,02/02/2021 01:00:00,d,34.8,Supermaket shopping,USD,5499,pmt,38,,,
86382560,City parkings,08/02/2021 02:00:00,d,2.2,Parking fee,USD,7523,pmt,5,,,
83689952,Table tenis club PingPong,08/24/2021 02:00:00,d,15.5,Table tennis 2 hrs,USD,5655,pmt,50,,,
84152054,Table tenis club PingPong,04/16/2021 02:00:00,d,11.8,Table tennis 2 hrs,USD,5655,pmt,50,,,
84566914,Table tenis club PingPong,08/05/2021 02:00:00,d,13.5,Daily pool ticket,USD,5655,pmt,50,,,
85739193,Table tenis club PingPong,08/23/2021 02:00:00,d,10,Daily pool ticket,USD,5655,pmt,50,,,
84550717,New York Times,07/26/2021 02:00:00,d,3.9,New York Times,USD,5192,pmt,23,,,
83427132,Music school,08/18/2021 02:00:00,d,169.9,Tuition,USD,8299,pmt,17,,,
86735144,Faculty of contemporary arts,04/14/2021 02:00:00,d,199.3,Tuition,USD,8299,pmt,17,,,
83894581,A1 Telecom,10/22/2021 02:00:00,d,5.6,Phone bill,USD,,pmt,C,,,
84794104,T-Mobile,06/02/2021 02:00:00,d,17.8,Mobile phone bill,USD,,pmt,C,,,
85948375,A1 Telecom,08/19/2021 02:00:00,d,33.9,Internet bill,USD,,pmt,C,,,
84330116,Sixt GmbH,03/02/2021 01:00:00,d,11.4,Car rent,USD,7519,pmt,B,,,
84719269,Sixt GmbH,11/14/2021 01:00:00,d,10.5,Car rent,USD,7519,pmt,B,,,
85783580,Hertz,10/28/2021 02:00:00,d,12.4,Car rent,USD,7519,pmt,B,,,
86049607,Hertz,06/02/2021 02:00:00,d,13.8,Car rent,USD,7519,pmt,B,,,
87379790,Revolut,02/25/2021 01:00:00,d,5.5,ATM withdrawal fee,USD,,fee,,,,
87415014,Bank of America,11/24/2021 01:00:00,d,5.8,ATM withdrawal fee,USD,,fee,,,,
87551784,Swimming school,11/15/2021 01:00:00,d,25.9,Club membership,USD,,pmt,,,,
87703931,Save our kids,02/25/2021 01:00:00,d,43,Charity,USD,,pmt,,,,
87777270,R-Pharm,03/19/2021 01:00:00,d,39.8,Medicine,USD,5912,pmt,,,,
87799232,Jill,04/14/2021 02:00:00,d,48.6,Allowance,USD,,pmt,,,,
87903961,Fit and Fun,03/19/2021 01:00:00,d,25.6,Gym membership,USD,,pmt,,,,
87939023,Gift shop,08/13/2021 02:00:00,d,173.9,Birthday gifts,USD,5947,pmt,,,,
88132422,Connexus,04/06/2021 02:00:00,d,400.6,Mortgage pay,USD,,pmt,,,,
88164688,UniCredit Leasing,07/09/2021 02:00:00,d,450.2,Financial leasing,USD,7394,pmt,,,,
88422634,Generali,07/13/2021 02:00:00,d,45.6,Extended health insurance,USD,,pmt,,,,
88805298,Gerber Products Company,09/23/2021 02:00:00,d,101,Baby wardrobe,USD,,pmt,,,,
88920242,The barbers,06/10/2021 02:00:00,d,31.1,Haircut,USD,7230,pmt,,,,
89107412,Pet shop,12/19/2021 01:00:00,d,22.6,Shopping,USD,5995,pmt,,,,
89223418,Revolut,03/25/2021 01:00:00,d,3.4,ATM withdrawal fee,USD,,fee,,,,
89258546,Jill,05/01/2021 02:00:00,d,47.9,Allowance,USD,,pmt,,,,
89434996,Karate club,08/12/2021 02:00:00,d,27.2,Membership,USD,,pmt,,,,
89554504,Swimming school,02/13/2021 01:00:00,d,20.4,Membership,USD,,pmt,,,,
89589207,Residential Property,01/25/2021 01:00:00,d,170.3,Tax pay,USD,9311,pmt,,,,
89885929,Book depository,05/21/2021 02:00:00,d,13.4,Book,USD,,pmt,,,,
89936274,Bank of America,02/22/2021 01:00:00,d,4.7,Revolut Silver subscription,USD,,fee,,,,
10569953,Wolt,10/05/2021 02:00:00,d,43.1,Food delivery,USD,5811,pmt,39,,,
10578334,Glovo,08/24/2021 02:00:00,d,15,Food delivery,USD,5811,pmt,39,,,
11138313,Glovo,05/19/2021 02:00:00,d,36.9,Food delivery,USD,5811,pmt,39,,,
11219573,Glovo,04/05/2021 02:00:00,d,17.2,Food delivery,USD,5811,pmt,39,,,
11316805,Glovo,07/17/2021 02:00:00,d,46.9,Food delivery,USD,5811,pmt,39,,,
11329310,Wolt,02/03/2021 01:00:00,d,27.4,Food delivery,USD,5811,pmt,39,,,
11522708,Glovo,12/06/2021 01:00:00,d,44.6,Food delivery,USD,5811,pmt,39,,,
11537344,Wolt,05/18/2021 02:00:00,d,29.2,Food delivery,USD,5811,pmt,39,,,
11778002,Glovo,05/19/2021 02:00:00,d,45.2,Food delivery,USD,5811,pmt,39,,,
12781189,Wolt,07/09/2021 02:00:00,d,41.6,Food delivery,USD,5811,pmt,39,,,
12787056,Wolt,06/23/2021 02:00:00,d,42,Food delivery,USD,5811,pmt,39,,,
12887873,Glovo,04/24/2021 02:00:00,d,16.1,Food delivery,USD,5811,pmt,39,,,
13043638,Glovo,07/28/2021 02:00:00,d,42.2,Food delivery,USD,5811,pmt,39,,,
13309495,Glovo,09/20/2021 02:00:00,d,28.5,Food delivery,USD,5811,pmt,39,,,
13428868,Glovo,06/05/2021 02:00:00,d,32.1,Food delivery,USD,5811,pmt,39,,,
13662479,Wolt,08/03/2021 02:00:00,d,38.6,Food delivery,USD,5811,pmt,39,,,
13776086,Glovo,09/11/2021 02:00:00,d,51,Food delivery,USD,5811,pmt,39,,,
14027691,Glovo,06/19/2021 02:00:00,d,24.3,Food delivery,USD,5811,pmt,39,,,
14181379,Wolt,09/24/2021 02:00:00,d,23.4,Food delivery,USD,5811,pmt,39,,,
14241748,Wolt,06/02/2021 02:00:00,d,50.6,Food delivery,USD,5811,pmt,39,,,
14747494,Glovo,01/12/2021 01:00:00,d,18.8,Food delivery,USD,5811,pmt,39,,,
15122088,Glovo,01/01/2021 01:00:00,d,44.3,Food delivery,USD,5811,pmt,39,,,
15200726,Wolt,02/10/2021 01:00:00,d,50,Food delivery,USD,5811,pmt,39,,,
15267535,Glovo,12/08/2021 01:00:00,d,36.6,Food delivery,USD,5811,pmt,39,,,
15553657,Wolt,09/23/2021 02:00:00,d,19.2,Food delivery,USD,5811,pmt,39,,,
15668675,Wolt,07/26/2021 02:00:00,d,48.1,Food delivery,USD,5811,pmt,39,,,
15739146,Wolt,07/21/2021 02:00:00,d,50.7,Food delivery,USD,5811,pmt,39,,,
15877780,Glovo,05/25/2021 02:00:00,d,33.8,Food delivery,USD,5811,pmt,39,,,
15879337,Glovo,07/05/2021 02:00:00,d,43.4,Food delivery,USD,5811,pmt,39,,,
16012190,Wolt,11/07/2021 01:00:00,d,40.3,Food delivery,USD,5811,pmt,39,,,
16041598,Glovo,11/27/2021 01:00:00,d,31.1,Food delivery,USD,5811,pmt,39,,,
16166338,Glovo,03/01/2021 01:00:00,d,34.8,Food delivery,USD,5811,pmt,39,,,
16317033,Glovo,03/14/2021 01:00:00,d,31.2,Food delivery,USD,5811,pmt,39,,,
16365278,Glovo,05/18/2021 02:00:00,d,20.3,Food delivery,USD,5811,pmt,39,,,
17039506,Glovo,05/04/2021 02:00:00,d,15.5,Food delivery,USD,5811,pmt,39,,,
17210563,Wolt,11/13/2021 01:00:00,d,27.1,Food delivery,USD,5811,pmt,39,,,
17281392,Wolt,02/18/2021 01:00:00,d,43.6,Food delivery,USD,5811,pmt,39,,,
17444905,Glovo,04/23/2021 02:00:00,d,18.7,Food delivery,USD,5811,pmt,39,,,
87414176,Lidl,03/22/2021 01:00:00,d,31.6,Supermaket shopping,USD,5499,pmt,38,,,
87432031,Delhaize,04/12/2021 02:00:00,d,37.5,Supermaket shopping,USD,5499,pmt,38,,,
89730748,Lidl,10/06/2021 02:00:00,d,39.1,Supermaket shopping,USD,5499,pmt,38,,,
89753715,Delhaize,11/14/2021 01:00:00,d,39.7,Supermaket shopping,USD,5499,pmt,38,,,
89808516,Delhaize,07/04/2021 02:00:00,d,39.4,Supermaket shopping,USD,5499,pmt,38,,,
87652164,City parkings,08/05/2021 02:00:00,d,2.5,Parking fee,USD,7523,pmt,5,,,
87499780,Swimming pool Activa,02/12/2021 01:00:00,d,15.2,Table tennis 2 hrs,USD,5655,pmt,50,,,
89036399,Music school,07/20/2021 02:00:00,d,182.9,Tuition,USD,8299,pmt,17,,,
88450187,T-Mobile,01/15/2021 01:00:00,d,13.2,Mobile phone bill,USD,,pmt,C,,,
89553878,Hertz,08/14/2021 02:00:00,d,10.2,Car rent,USD,7519,pmt,B,,,
17574037,Glovo,06/28/2021 02:00:00,d,29.7,Food delivery,USD,5811,pmt,39,,,
17927225,Wolt,02/04/2021 01:00:00,d,49.8,Food delivery,USD,5811,pmt,39,,,
18310268,Wolt,09/11/2021 02:00:00,d,23.1,Food delivery,USD,5811,pmt,39,,,
18928786,Wolt,07/10/2021 02:00:00,d,21.2,Food delivery,USD,5811,pmt,39,,,
19776028,Wolt,07/21/2021 02:00:00,d,34.6,Food delivery,USD,5811,pmt,39,,,
20078149,Wolt,12/05/2021 01:00:00,d,28.3,Food delivery,USD,5811,pmt,39,,,
20133283,Wolt,09/08/2021 02:00:00,d,47,Food delivery,USD,5811,pmt,39,,,
20743203,Wolt,05/11/2021 02:00:00,d,46.3,Food delivery,USD,5811,pmt,39,,,
21267660,Wolt,05/27/2021 02:00:00,d,45.8,Food delivery,USD,5811,pmt,39,,,
21392130,Glovo,10/23/2021 02:00:00,d,43.3,Food delivery,USD,5811,pmt,39,,,
21409960,Wolt,08/26/2021 02:00:00,d,42.1,Food delivery,USD,5811,pmt,39,,,
21579385,Glovo,12/02/2021 01:00:00,d,44.7,Food delivery,USD,5811,pmt,39,,,
21806306,Wolt,12/01/2021 01:00:00,d,20.7,Food delivery,USD,5811,pmt,39,,,
21951934,Glovo,03/05/2021 01:00:00,d,42.9,Food delivery,USD,5811,pmt,39,,,
23492626,Glovo,05/25/2021 02:00:00,d,33.6,Food delivery,USD,5811,pmt,39,,,
23687436,Glovo,09/15/2021 02:00:00,d,49.7,Food delivery,USD,5811,pmt,39,,,
23692934,Wolt,01/21/2021 01:00:00,d,27.4,Food delivery,USD,5811,pmt,39,,,
24004723,Wolt,04/14/2021 02:00:00,d,42.7,Food delivery,USD,5811,pmt,39,,,
24529138,Glovo,06/11/2021 02:00:00,d,49.3,Food delivery,USD,5811,pmt,39,,,
24623757,Glovo,12/09/2021 01:00:00,d,43.5,Food delivery,USD,5811,pmt,39,,,
25051010,Glovo,10/18/2021 02:00:00,d,41.3,Food delivery,USD,5811,pmt,39,,,
25127761,Glovo,08/12/2021 02:00:00,d,46.2,Food delivery,USD,5811,pmt,39,,,
25182041,Wolt,01/09/2021 01:00:00,d,24.5,Food delivery,USD,5811,pmt,39,,,
25211120,Glovo,06/03/2021 02:00:00,d,20.4,Food delivery,USD,5811,pmt,39,,,
26373541,Wolt,11/13/2021 01:00:00,d,34.8,Food delivery,USD,5811,pmt,39,,,
26836710,Glovo,04/08/2021 02:00:00,d,15.9,Food delivery,USD,5811,pmt,39,,,
26973873,Glovo,11/26/2021 01:00:00,d,48.9,Food delivery,USD,5811,pmt,39,,,
27035641,Glovo,11/23/2021 01:00:00,d,19.2,Food delivery,USD,5811,pmt,39,,,
27156890,Wolt,03/26/2021 01:00:00,d,41.5,Food delivery,USD,5811,pmt,39,,,
27329787,Glovo,09/21/2021 02:00:00,d,49.1,Food delivery,USD,5811,pmt,39,,,
28591000,Glovo,08/01/2021 02:00:00,d,43.4,Food delivery,USD,5811,pmt,39,,,
28647896,Wolt,06/21/2021 02:00:00,d,42.8,Food delivery,USD,5811,pmt,39,,,
28670410,Wolt,01/06/2021 01:00:00,d,48.4,Food delivery,USD,5811,pmt,39,,,
28679831,Wolt,10/26/2021 02:00:00,d,15.1,Food delivery,USD,5811,pmt,39,,,
28718229,Glovo,09/27/2021 02:00:00,d,32.6,Food delivery,USD,5811,pmt,39,,,
28749057,Wolt,05/02/2021 02:00:00,d,32.1,Food delivery,USD,5811,pmt,39,,,
28813980,Glovo,01/18/2021 01:00:00,d,38,Food delivery,USD,5811,pmt,39,,,
28962498,Glovo,02/27/2021 01:00:00,d,32.4,Food delivery,USD,5811,pmt,39,,,
28976696,Wolt,12/13/2021 01:00:00,d,50.6,Food delivery,USD,5811,pmt,39,,,
29043681,Glovo,11/10/2021 01:00:00,d,23.1,Food delivery,USD,5811,pmt,39,,,
29176780,Glovo,01/18/2021 01:00:00,d,50,Food delivery,USD,5811,pmt,39,,,
29420070,Wolt,01/20/2021 01:00:00,d,43.7,Food delivery,USD,5811,pmt,39,,,
29842914,Glovo,07/23/2021 02:00:00,d,31.9,Food delivery,USD,5811,pmt,39,,,
30143305,Wolt,08/15/2021 02:00:00,d,47.2,Food delivery,USD,5811,pmt,39,,,
30284301,Wolt,01/17/2021 01:00:00,d,23.6,Food delivery,USD,5811,pmt,39,,,
30467833,Wolt,03/08/2021 01:00:00,d,37.5,Food delivery,USD,5811,pmt,39,,,
30512270,Wolt,08/04/2021 02:00:00,d,36.2,Food delivery,USD,5811,pmt,39,,,
30770768,Glovo,07/03/2021 02:00:00,d,17.8,Food delivery,USD,5811,pmt,39,,,
30790257,Wolt,03/15/2021 01:00:00,d,18.4,Food delivery,USD,5811,pmt,39,,,
30829925,Glovo,09/07/2021 02:00:00,d,40.5,Food delivery,USD,5811,pmt,39,,,
31153688,Glovo,02/07/2021 01:00:00,d,33.3,Food delivery,USD,5811,pmt,39,,,
31454690,Glovo,10/01/2021 02:00:00,d,17,Food delivery,USD,5811,pmt,39,,,
31488575,Wolt,07/08/2021 02:00:00,d,16.7,Food delivery,USD,5811,pmt,39,,,
31560846,Wolt,02/11/2021 01:00:00,d,24.3,Food delivery,USD,5811,pmt,39,,,
31662178,Glovo,12/15/2021 01:00:00,d,26.7,Food delivery,USD,5811,pmt,39,,,
32080328,Wolt,04/15/2021 02:00:00,d,33.8,Food delivery,USD,5811,pmt,39,,,
32135981,Wolt,05/21/2021 02:00:00,d,44.4,Food delivery,USD,5811,pmt,39,,,
32192649,Glovo,02/16/2021 01:00:00,d,26.2,Food delivery,USD,5811,pmt,39,,,
32283888,Glovo,12/21/2021 01:00:00,d,23.8,Food delivery,USD,5811,pmt,39,,,
32446632,Wolt,06/07/2021 02:00:00,d,24.3,Food delivery,USD,5811,pmt,39,,,
32462400,Wolt,03/27/2021 01:00:00,d,39.4,Food delivery,USD,5811,pmt,39,,,
32663461,Wolt,03/10/2021 01:00:00,d,22.5,Food delivery,USD,5811,pmt,39,,,
32815199,Glovo,06/06/2021 02:00:00,d,49.8,Food delivery,USD,5811,pmt,39,,,
32995890,Glovo,03/25/2021 01:00:00,d,40.1,Food delivery,USD,5811,pmt,39,,,
33623005,Glovo,11/22/2021 01:00:00,d,37.4,Food delivery,USD,5811,pmt,39,,,
34131085,Glovo,02/08/2021 01:00:00,d,41.7,Food delivery,USD,5811,pmt,39,,,
34663615,Wolt,08/14/2021 02:00:00,d,22,Food delivery,USD,5811,pmt,39,,,
34881422,Glovo,03/21/2021 01:00:00,d,36.9,Food delivery,USD,5811,pmt,39,,,
34941181,Glovo,12/01/2021 01:00:00,d,36.6,Food delivery,USD,5811,pmt,39,,,
35545492,Wolt,02/23/2021 01:00:00,d,24.5,Food delivery,USD,5811,pmt,39,,,
35567490,Glovo,09/03/2021 02:00:00,d,25,Food delivery,USD,5811,pmt,39,,,
35897484,Glovo,09/19/2021 02:00:00,d,32.7,Food delivery,USD,5811,pmt,39,,,
36000405,Wolt,01/18/2021 01:00:00,d,39,Food delivery,USD,5811,pmt,39,,,
36003414,Glovo,11/27/2021 01:00:00,d,35.9,Food delivery,USD,5811,pmt,39,,,
36192049,Wolt,12/12/2021 01:00:00,d,35.3,Food delivery,USD,5811,pmt,39,,,
36292652,Glovo,06/24/2021 02:00:00,d,25.6,Food delivery,USD,5811,pmt,39,,,
36370226,Glovo,04/19/2021 02:00:00,d,47.5,Food delivery,USD,5811,pmt,39,,,
36764687,Glovo,05/12/2021 02:00:00,d,33.5,Food delivery,USD,5811,pmt,39,,,
36801838,Wolt,11/22/2021 01:00:00,d,34.9,Food delivery,USD,5811,pmt,39,,,
36900893,Glovo,12/03/2021 01:00:00,d,39.2,Food delivery,USD,5811,pmt,39,,,
37082520,Glovo,09/28/2021 02:00:00,d,31.2,Food delivery,USD,5811,pmt,39,,,
37150929,Glovo,08/20/2021 02:00:00,d,48.3,Food delivery,USD,5811,pmt,39,,,
37191564,Glovo,08/10/2021 02:00:00,d,38.4,Food delivery,USD,5811,pmt,39,,,
37395197,Glovo,05/18/2021 02:00:00,d,25.4,Food delivery,USD,5811,pmt,39,,,
37642221,Glovo,01/23/2021 01:00:00,d,47,Food delivery,USD,5811,pmt,39,,,
37734533,Glovo,02/20/2021 01:00:00,d,46.7,Food delivery,USD,5811,pmt,39,,,
38081007,Wolt,09/17/2021 02:00:00,d,45.1,Food delivery,USD,5811,pmt,39,,,
38194569,Wolt,11/22/2021 01:00:00,d,50.6,Food delivery,USD,5811,pmt,39,,,
38223295,Wolt,09/17/2021 02:00:00,d,19.4,Food delivery,USD,5811,pmt,39,,,
38483304,Wolt,03/28/2021 01:00:00,d,36.3,Food delivery,USD,5811,pmt,39,,,
38614165,Glovo,06/02/2021 02:00:00,d,25.6,Food delivery,USD,5811,pmt,39,,,
38678838,Wolt,10/10/2021 02:00:00,d,33.7,Food delivery,USD,5811,pmt,39,,,
38970077,Glovo,01/09/2021 01:00:00,d,31.3,Food delivery,USD,5811,pmt,39,,,
39165382,Glovo,12/05/2021 01:00:00,d,28.8,Food delivery,USD,5811,pmt,39,,,
39301115,Glovo,06/21/2021 02:00:00,d,17.9,Food delivery,USD,5811,pmt,39,,,
39573433,Wolt,09/21/2021 02:00:00,d,51,Food delivery,USD,5811,pmt,39,,,
39751149,Wolt,07/17/2021 02:00:00,d,24.2,Food delivery,USD,5811,pmt,39,,,
40182091,Glovo,03/01/2021 01:00:00,d,30.1,Food delivery,USD,5811,pmt,39,,,
40275245,Wolt,11/27/2021 01:00:00,d,42.6,Food delivery,USD,5811,pmt,39,,,
40315975,Glovo,12/06/2021 01:00:00,d,31.2,Food delivery,USD,5811,pmt,39,,,
40328813,Glovo,02/24/2021 01:00:00,d,27.6,Food delivery,USD,5811,pmt,39,,,
40811501,Glovo,04/01/2021 02:00:00,d,45.3,Food delivery,USD,5811,pmt,39,,,
40918362,Wolt,05/25/2021 02:00:00,d,37.5,Food delivery,USD,5811,pmt,39,,,
40973670,Wolt,04/27/2021 02:00:00,d,17.9,Food delivery,USD,5811,pmt,39,,,
41251620,Wolt,10/11/2021 02:00:00,d,31.2,Food delivery,USD,5811,pmt,39,,,
41408537,Wolt,11/04/2021 01:00:00,d,44.9,Food delivery,USD,5811,pmt,39,,,
41464495,Wolt,07/08/2021 02:00:00,d,29.4,Food delivery,USD,5811,pmt,39,,,
41527424,Glovo,05/13/2021 02:00:00,d,50.1,Food delivery,USD,5811,pmt,39,,,
41859698,Wolt,07/21/2021 02:00:00,d,31.3,Food delivery,USD,5811,pmt,39,,,
42051784,Wolt,12/19/2021 01:00:00,d,23.2,Food delivery,USD,5811,pmt,39,,,
42270338,Wolt,09/12/2021 02:00:00,d,49.2,Food delivery,USD,5811,pmt,39,,,
42528258,Wolt,06/16/2021 02:00:00,d,43.6,Food delivery,USD,5811,pmt,39,,,
42572989,Wolt,02/04/2021 01:00:00,d,20.7,Food delivery,USD,5811,pmt,39,,,
42663079,Wolt,11/25/2021 01:00:00,d,24.6,Food delivery,USD,5811,pmt,39,,,
42857192,Wolt,08/08/2021 02:00:00,d,30.4,Food delivery,USD,5811,pmt,39,,,
43061695,Wolt,03/21/2021 01:00:00,d,47.2,Food delivery,USD,5811,pmt,39,,,
43379314,Wolt,11/03/2021 01:00:00,d,24,Food delivery,USD,5811,pmt,39,,,
43572207,Glovo,03/04/2021 01:00:00,d,45.5,Food delivery,USD,5811,pmt,39,,,
43658389,Glovo,08/24/2021 02:00:00,d,32.4,Food delivery,USD,5811,pmt,39,,,
44459054,Wolt,06/26/2021 02:00:00,d,26.6,Food delivery,USD,5811,pmt,39,,,
44612571,Glovo,07/04/2021 02:00:00,d,46.6,Food delivery,USD,5811,pmt,39,,,
44640927,Glovo,08/06/2021 02:00:00,d,24.8,Food delivery,USD,5811,pmt,39,,,
44679002,Glovo,05/19/2021 02:00:00,d,45.1,Food delivery,USD,5811,pmt,39,,,
45046317,Glovo,12/18/2021 01:00:00,d,21.3,Food delivery,USD,5811,pmt,39,,,
45330161,Wolt,04/18/2021 02:00:00,d,38.6,Food delivery,USD,5811,pmt,39,,,
45353764,Wolt,05/08/2021 02:00:00,d,33.9,Food delivery,USD,5811,pmt,39,,,
45492355,Glovo,06/19/2021 02:00:00,d,37.7,Food delivery,USD,5811,pmt,39,,,
45573282,Wolt,10/02/2021 02:00:00,d,32.5,Food delivery,USD,5811,pmt,39,,,
46133888,Wolt,03/01/2021 01:00:00,d,36.6,Food delivery,USD,5811,pmt,39,,,
46151174,Wolt,01/26/2021 01:00:00,d,38.8,Food delivery,USD,5811,pmt,39,,,
46155679,Wolt,11/21/2021 01:00:00,d,38.8,Food delivery,USD,5811,pmt,39,,,
46237893,Wolt,12/05/2021 01:00:00,d,46.4,Food delivery,USD,5811,pmt,39,,,
46321805,Wolt,12/19/2021 01:00:00,d,22,Food delivery,USD,5811,pmt,39,,,
46698487,Glovo,09/01/2021 02:00:00,d,19.1,Food delivery,USD,5811,pmt,39,,,
47965387,Wolt,06/23/2021 02:00:00,d,31.7,Food delivery,USD,5811,pmt,39,,,
48442765,Glovo,12/15/2021 01:00:00,d,16.7,Food delivery,USD,5811,pmt,39,,,
48519516,Glovo,02/12/2021 01:00:00,d,19.2,Food delivery,USD,5811,pmt,39,,,
48787348,Glovo,01/22/2021 01:00:00,d,36.3,Food delivery,USD,5811,pmt,39,,,
48918075,Wolt,12/16/2021 01:00:00,d,34.7,Food delivery,USD,5811,pmt,39,,,
49246022,Glovo,08/10/2021 02:00:00,d,44,Food delivery,USD,5811,pmt,39,,,
50301963,Wolt,06/28/2021 02:00:00,d,19.3,Food delivery,USD,5811,pmt,39,,,
50487794,Glovo,02/16/2021 01:00:00,d,23,Food delivery,USD,5811,pmt,39,,,
51528621,Wolt,12/16/2021 01:00:00,d,20.4,Food delivery,USD,5811,pmt,39,,,
51803613,Glovo,02/04/2021 01:00:00,d,48.8,Food delivery,USD,5811,pmt,39,,,
51850161,Wolt,09/20/2021 02:00:00,d,19.6,Food delivery,USD,5811,pmt,39,,,
52385743,Wolt,02/07/2021 01:00:00,d,30.3,Food delivery,USD,5811,pmt,39,,,
52466008,Wolt,02/21/2021 01:00:00,d,49.9,Food delivery,USD,5811,pmt,39,,,
52635945,Glovo,07/05/2021 02:00:00,d,23.4,Food delivery,USD,5811,pmt,39,,,
52828800,Glovo,06/03/2021 02:00:00,d,37.7,Food delivery,USD,5811,pmt,39,,,
53262616,Glovo,11/10/2021 01:00:00,d,44.5,Food delivery,USD,5811,pmt,39,,,
54105405,Glovo,09/12/2021 02:00:00,d,38.3,Food delivery,USD,5811,pmt,39,,,
54550411,Glovo,09/07/2021 02:00:00,d,27.2,Food delivery,USD,5811,pmt,39,,,
